#
# real AT-TPC data from NSCL, Michigan State University
# courtesy of Yassid Ayyad Limonge
#
# example A with 3 trajectories
#
66.2612,35.456,545.6
71.1694,32.5545,545.6
68.7153,31.2053,545.6
66.2612,26.9547,548.8
53.9906,5.70141,548.8
51.5365,7.05056,548.8
63.8071,31.2053,548.8
63.8071,28.3038,548.8
68.7153,28.3038,548.8
61.3529,26.9547,552
66.2612,24.0532,552
63.8071,22.704,552
61.3529,24.0532,552
61.3529,18.4534,555.2
58.8988,19.8025,555.2
58.8988,22.704,555.2
56.4447,9.95207,555.2
53.9906,11.3012,555.2
56.4447,18.4534,558.4
53.9906,19.8025,561.6
58.8988,14.2027,561.6
53.9906,14.2027,561.6
56.4447,15.5519,561.6
51.5365,15.5519,600
49.0824,14.2027,616
49.0824,11.3012,625.6
46.6282,15.5519,632
44.1741,14.2027,648
44.1741,11.3012,657.6
41.72,15.5519,667.2
41.72,9.95207,683.2
39.2659,14.2027,686.4
39.2659,11.3012,699.2
36.8118,9.95207,718.4
34.3577,11.3012,724.8
31.9035,9.95207,756.8
31.9035,7.05056,760
26.9953,9.95207,788.8
26.9953,7.05056,801.6
24.5412,5.70141,824
22.0871,7.05056,843.2
19.6329,5.70141,856
14.7247,2.7999,904
12.2706,1.45075,929.6
7.36237,1.45075,958.4
-49.0824,28.3038,1064
-147.247,90.85,1470.4
